id;prt_id;biotype;source;info;Sample_121;Sample_122;Sample_123;Sample_124;Sample_125;Sample_126;Sample_127;Sample_128;Sample_129;Sample_130;Sample_131;Sample_132;Sample_133;Sample_134;Sample_135;Sample_136;Sample_137;Sample_138;Sample_295;Sample_296;Sample_297;Sample_298;Sample_299;Sample_300;Sample_304;Sample_305;Sample_306;Sample_301;Sample_302;Sample_303;Sample_247;Sample_248;Sample_249
AL1G10260;AL1G10260;protein_coding;phytozomev11;protein_coding;2.2186576873889;2.02935676700433;1.58114929356408;3.48105083526834;3.6363864850537;3.69040152008385;3.26036978421176;2.9508562098232;3.1379026893663;2.73178572466274;2.98103598252623;2.63416339393136;2.819621169724;2.42398897785663;2.30119824919878;3.27483365152146;4.16973924030892;4.01492307272072;2.8329127114157;3.16109317084377;2.72603247913406;3.23658583492056;4.04251666195771;2.89857024984845;3.92182396371346;3.80603163095014;3.36409763055865;3.72619628427524;3.50976163693493;6.78439499060892;2.50000781799457;2.43089420227569;2.39424105825308
ALlnc_681;AL1G10260;lnc_exonic_antisense;DevSeq;lnc_exonic_antisense;0.161743079206319;0.155226596405965;0.275120279928762;0.300259539751163;0.570972465298147;0.441911582285784;0.564011904140523;0.385790675054692;0.30096062695407;0.424553876441353;0.385488927178457;0.30276435301752;0.158054440477976;0.148974690283208;0.10747608453714;0.201462226619799;0.205641947486956;0.178060324666785;0.0228899747708409;0.0483871781108139;0.0712963486729053;0.226967591718319;0.172338700345884;0.214459826423351;0.139394022516596;0.401384629587532;0.350205887192216;0.234230120871692;0.183775937550756;0.357962608462791;0.233627351406448;0.302769798459849;0.200403340911582
AL1G10290;AL1G10290;protein_coding;phytozomev11;protein_coding;0.0844372350554603;0.0540309861220722;0;0.0626884688052803;0.0638665736240754;0.0601737255064139;0.0210361600777935;0.0525551366128949;0.044899808804145;0.0202033287376581;0.0191637981404302;0;0.0916434997834219;0.0585242831472647;0;0;0;0.141481159747846;0;0;0.074419875636867;0;0.0359685352683159;0.0319835642439049;0;0.083785737295683;0;0;0;0;0.0306454743512484;0.0301042231794378;0.0298927648388243
ALlnc_682;AL1G10290;lnc_exonic_antisense;DevSeq;lnc_exonic_antisense;0.278739425568254;0.703092896545533;0.203591267234668;0.902839594095038;0.695556037162528;0.870228737220534;0.948197840832535;0.9953161358525;0.758429089712319;0.322567601682804;1.04195928347206;2.01767712310897;1.0648860951361;1.03525934086999;0.497462714868596;0.256803174462272;0.969871430401534;0.796814814354349;0.771494832857981;0.541409780418292;0.132656900190039;0.159196364491613;0.562329465934844;0;0;0.147909928872485;0.17616079719093;0.185433945059874;0;0.668667876482343;0.591108126092886;0.821259693777687;1.15699065393039
AL1G10310;AL1G10310;protein_coding;phytozomev11;protein_coding;10.4936331148628;9.11624256035311;10.7652476412605;14.8485809338057;12.8112117601819;14.5288017729449;14.0890816525954;14.6904760094861;15.1525857517443;13.8714039046237;13.2240221387763;13.9667965006887;22.0107022296319;19.6475934188233;20.069271269191;29.7334536675978;34.3856268311452;33.1552964279442;29.6830668533905;32.7495538191529;27.8506670790103;113.227313799607;119.510660145102;138.297202260084;126.608094010811;133.303810527429;145.371259664243;149.727225423785;162.036500842997;160.330720909553;15.5275834315801;16.4688020630726;15.9726781755191
ALlnc_6;AL1G10310;lnc_exonic_antisense;DevSeq;lnc_exonic_antisense;0.11544464399509;0.0620460051022796;0.0623864764088505;2.47454293997865;2.17068893505697;2.65276659946603;0.0728317226263169;0;0.0776967597935832;0.203164792633879;0.390468636095758;0.239349325584558;0.245079039309664;0.195812790903015;0.125507347970964;0;0.200543904349194;0.162146956676252;0.0807117851488948;0.425548375810377;1.16906473994451;0.0999648679597965;0;0;0.365137468270402;0.0935011806509848;0;0.117106286764059;0.162406168192381;0.140028142102564;0.156919056817576;0.307302697697391;0.204910377750106
AL1G10330;AL1G10330;protein_coding;phytozomev11;protein_coding;12.9921483167776;12.758657697817;11.8557337654828;8.80847505672484;8.56722759847337;8.58164779973901;13.3369403583341;12.5324978188702;13.8268298049755;13.7167800590116;13.5486199480736;13.2890846779698;17.5377168446688;18.0306457652432;17.7002305168177;10.9071957122313;9.90459322156983;10.3773623583892;14.4486990977617;15.0662590598351;13.7878533109664;11.1425974056048;10.083192461574;11.132667355995;10.5885210807186;11.2712309125428;10.1252841981078;11.6552011218672;13.173643668866;9.89972340093583;14.767072521599;15.4429033578049;13.8539820382535
ALlnc_684;AL1G10330;lnc_exonic_antisense;DevSeq;lnc_exonic_antisense;0.436894387855066;0.373637369067553;0.622467974334888;0.682675524630718;0.879723955933852;0.586710702574333;2.58601021198447;2.58167205333319;2.64283835372341;0.829641500469104;0.956654838317501;1.0590883098029;0.628002881256967;0.900310477834537;0.609327631994747;0.685098126558912;0.606342953425211;0.726044835558289;0.287455626053904;0.390346298457404;0.383296169051606;0.966836570837781;1.47555324912763;1.59598530871408;1.30894888614872;1.81901013674061;1.4810000793649;1.37743212237743;0.824890509110379;1.06978969981567;0.71078974195935;0.777776362405025;0.773992900710174
AL1G10470;AL1G10470;protein_coding;phytozomev11;protein_coding;8.57224570604518;9.74718009730642;9.81499750343516;15.3436363210759;14.2003554795202;15.347154148602;70.2309398218124;69.1006752246054;68.7872116212779;19.972330148026;20.5498639553353;19.2902250319532;19.8494018332006;17.9345178073076;20.3474009128697;23.4380977644822;24.4035702516723;24.0748915977969;20.0944769247286;24.0231110594365;19.7588078574423;37.7740986022592;31.9157630049581;28.243240981159;27.5261699117422;27.7493794584021;23.5195948691144;18.0814195252664;17.492284380418;17.7862742962981;17.3211350678402;17.5677663896181;17.9708561409217
ALlnc_685;AL1G10470;lnc_exonic_antisense;DevSeq;lnc_exonic_antisense;0.178044748367224;0;0.0641856090519154;0.0726636370075437;0.148755808889446;0;0;0.0626894616145794;0.239775315614433;0;0;0;0.188821762339356;0.134125297067591;0;1.39512862927379;1.44346096281792;1.33479457824865;0.248838288526957;1.39933198655047;0.171609995152772;8.62927541901886;4.78015822464274;6.68939923226614;4.7514088142566;4.89888773829678;4.23086834843762;1.68439816271775;1.66918861093777;0.287793675247798;0.161362646619327;0.0526503727124914;0.105352424004572
AL1G10500;AL1G10500;protein_coding;phytozomev11;protein_coding;42.5439678290122;42.5230705733126;43.1615380284622;25.6098052739741;26.5037215316453;27.7325081355346;35.7011876777945;32.665502451715;33.1163172196107;24.6067046638374;26.4234834864357;26.8779826789744;17.1370767894158;22.0433326441705;23.3210287453035;39.5416763401464;41.5081284479614;39.5972449972878;45.4350556267657;47.5891038476945;37.7101202529254;110.753485400878;105.009274014379;117.977344006097;111.43597812119;114.049696652837;118.318508314221;146.742138655416;143.542659671398;131.694888713241;24.3108069300327;27.1760026475214;25.9780724615365
ALlnc_7;AL1G10500;lnc_exonic_antisense;DevSeq;lnc_exonic_antisense;1.96441550892627;2.18708190853335;2.47102541422047;7.54594661115381;6.32161278484313;4.41975012039371;1.25661558509651;1.55165640554499;1.17747041039297;1.89366143772838;0.707087274468392;1.48882166222685;0.0954738791077766;0.188428806592101;0;2.48759735399819;2.38551768687267;2.20036530311973;17.5958274601313;22.9502654380099;29.2876323254804;1.05745217815727;2.08836783560966;1.60826380624932;0.91319592792431;1.21230545354926;1.17101436757254;1.20443995647854;2.73234369127706;1.07890334281238;0.459171792283851;0.760068193363214;0.684696997890831
AL1G10520;AL1G10520;protein_coding;phytozomev11;protein_coding;1.89026387885718;1.82502390053003;2.28879636721476;3.83015627777498;3.44070997470739;3.90592603893657;3.98181127518786;3.8237521418833;4.62860820667032;4.95518303332081;5.65690356800727;5.00080170561345;5.09493462692354;5.099379358405;5.21296593296924;8.7584399860149;7.27518900429011;7.26329044450376;12.7915571709412;14.4054196782778;14.4125988620749;8.70275218977241;7.87576498984688;7.83030526259634;7.41351456992301;7.61840153062351;6.77782490691453;9.34523218095135;7.99678932512763;5.63644213321816;7.18739716809298;7.1785613009015;8.71730214367374
ALlnc_8;AL1G10520;lnc_exonic_antisense;DevSeq;lnc_exonic_antisense;0.0896258515083383;0.0968507680279845;0.196156366087964;0;0.223744049414868;0.209980720614765;0.2284388628427;0.0958848310960233;0;0.207694143236849;0.20111245354706;0.370804187051811;0.280623839973158;0.299987803579196;0.57662039182861;0.495469206612206;0.103938554682196;0.255791193864683;0.869101908581166;0.522851306876772;1.02500133393499;1.07604248395997;0.72487116362902;0.669448048494958;0;1.4290677093671;0.510567369566278;0.71662681149523;0.500700923174953;0.430455559573266;0.162873522024564;0.31699203363183;0
AL1G10630;AL1G10630;protein_coding;phytozomev11;protein_coding;66.6129586219766;68.2222098970875;61.010115781173;30.3404503460878;35.9384397935144;31.1932548555153;38.8627693280952;37.3430439850852;36.6509531924699;20.7646858083199;17.7234326336384;15.999755693321;12.0555641559523;12.3935216836058;11.5040442719263;39.160818536824;39.4752948567678;40.4573290810982;55.3905077095632;57.4118142949119;56.3929400737386;94.462660779629;94.4605417742017;91.5577707570792;91.9458838474272;87.0450176024213;99.1516092340792;59.4193939742154;60.9225164134808;46.2887320526806;17.9465546483458;17.345884686744;17.8947875427109
ALlnc_9;AL1G10630;lnc_exonic_antisense;DevSeq;lnc_exonic_antisense;11.3577305266481;12.3614039145636;9.38679937014174;10.9860557587885;12.938719395427;10.7996883061028;5.92248954070478;6.72414768113802;4.41374384959247;5.93215166404319;6.07079899594869;6.38275509197829;3.12229697775646;3.61796668047296;3.6173044259857;11.1789821297788;11.5963095631866;9.40326020855562;10.7469927806671;10.1957367785043;10.1867703839193;18.8546909001532;17.3009393495108;19.0283509246482;16.4526767342974;19.5816012208303;20.2284095694694;16.0945338428221;18.2079799664199;11.6505501889866;6.45799496724485;4.77922320699661;5.46930831777097
ALlnc_10;AL1G10630;lnc_exonic_antisense;DevSeq;lnc_exonic_antisense;0.558451370292333;1.45137402106279;0.615792574093577;0.675727463128088;0.834457677736626;1.56472002782595;0.429817368207804;0.361477422094547;0.458309557396961;0.898910758302863;1.12475294684587;1.26957220214599;0.345991326288481;0.494337328277026;0.593721563773353;0.462971041161971;0.518576305914336;0.32224634524001;0.461058208682951;1.45499605835141;1.42528857264809;0.951442162852916;1.55809745768905;0.622594147708826;1.14668520300142;0.528708828672012;1.04992560722809;0.441893879163167;0.310478141588114;0.532915438759832;0.711536716703289;0.49283542557768;0.298395533465429
AL1G10640;AL1G10640;protein_coding;phytozomev11;protein_coding;15.2915255719595;16.5148138714307;15.1900996470958;26.0817620178229;22.6971212353795;21.7904317355997;32.4978481259757;32.3909922528823;32.3254863928463;30.4423720385277;29.4103271219657;29.6282926151778;31.9752221810216;33.9533735261334;32.8290669446027;32.7725787040535;30.1519922391811;33.1113723412018;36.8424297064407;37.0721819926836;36.984441374845;29.3171004496958;28.0795675957647;24.7541507934537;27.8426081806084;28.646920427452;28.2263717321265;21.8472802867719;22.8050727361114;20.3909766638268;33.6113093759277;33.3863578913918;32.895124780494
ALlnc_11;AL1G10640;lnc_intronic_antisense;DevSeq;lnc_intronic_antisense;0;0;0;0;0.347870180658871;0.326159109442868;1.46629704726789;3.39280365730414;1.17193883667619;0.629479146649918;0;0.291951487000671;0;0;0.291005601268796;1.15518620443972;0;0;0;0.384368273005843;0;0.453769940454315;0;0.495572659534889;0;0;0;0;0;0.642320958323928;0;0;0.24922977671167
AL1G10670;AL1G10670;protein_coding;phytozomev11;protein_coding;0.33607981446514;0.139436030269218;0.158951576455446;0.184743297070258;0.282378640833334;0.46554358427547;0.442151434420322;0.523351239537253;0.571195587716857;0.267050333057372;0.635455935252635;0.155304477158976;0.749052665419369;0.815973916788426;0.97076741147066;0.413423097812322;0.496412367120138;0.643118480289047;0.290447153800497;0.474369124936333;0.301491239096023;0.752681303536875;0.476583845592421;0.671642232405656;0.843683034675411;0.555302999712871;0.697406117683117;1.27317604577158;1.21913381047924;1.05514087408624;1.41620550842705;0.931764271325793;0.942039443839867
ALlnc_12;AL1G10670;lnc_exonic_antisense;DevSeq;lnc_exonic_antisense;0;0;0;0;0.0862208139287871;0;0.697808906448289;1.38821311026737;2.04697019388956;0.402314036646475;0.465177847137303;0.499466513160755;0.218055617417735;0.387629444677617;0.670731662786946;0.285716463252099;0.239459630742549;0.291884131205022;0.288043917171913;0.101185235013036;0;0;0;0.129173203889406;0;0.110965041192785;0.264227277660056;0;0;0;0.12496968144241;0.244195072521823;0.24472584196677
AL1G10920;AL1G10920;protein_coding;phytozomev11;protein_coding;16.8282159208307;16.7561175756486;17.0716026315768;39.8491089333729;37.1351118282537;38.5166606511041;44.7429795643476;45.8032093969645;43.8964438505296;66.1750880549855;63.3075198251535;65.2458422622919;18.9594635447696;19.3215185222584;15.973746653108;28.7197745337965;25.4148054052976;27.8006308829473;33.070313839826;33.6158592192595;38.4945608127446;20.8774447773436;21.7910087531576;22.3743114586938;19.8475858961828;19.6946658091532;21.040426639852;19.7096002158414;21.0824675098761;15.4281893741775;32.0330318503244;34.0446085894364;36.5552648311699
ALlnc_690;AL1G10920;lnc_exonic_antisense;DevSeq;lnc_exonic_antisense;4.15994331778442;4.04132299485857;3.98817236214679;9.15678725323879;8.91277200776795;7.34721029438578;5.56649724552762;5.78259652116896;3.95706817210404;18.6426491180131;17.4601815654846;17.1992204416563;5.55728660453577;5.1892033591905;5.89133426208943;6.34265239431966;4.5015238113829;4.40982670470696;10.1597829072745;9.65609589600492;12.2656123783358;8.95721481486014;7.57884950935669;6.34566083924306;7.84629468820759;8.48314194416003;9.05176322648909;6.71004485825907;7.13007823003066;3.05487426351451;7.84742089764667;9.4804192631032;6.40022900278429
AL1G11110;AL1G11110;protein_coding;phytozomev11;protein_coding;0.621456958730091;0.638395455965281;0.518064240295075;6.10572934716067;6.7065113681882;6.66384703621637;0.124186246791706;0.252642983098043;0.0883603981958615;1.02164323721867;0.907556537949836;1.00442273824211;2.00580006983109;1.83113918088423;1.65065229192135;0.645118635167305;1.11565743578313;0.655040413441878;2.34352883358676;2.1617656213056;1.63370875267317;1.46222425902429;0.973247040448198;1.19934129027747;1.27061891447879;1.2885401479855;1.27017020014912;0.782471956281941;1.26238955379458;1.14806926832285;0.921271147273929;1.05905212691017;0.971987884318086
ALlnc_692;AL1G11110;lnc_exonic_antisense;DevSeq;lnc_exonic_antisense;1.21064573809994;0.659101065650798;0.83528693789638;1.81801631152769;1.31545037806818;1.35154948793521;1.24463094301845;1.13606232996436;1.42304720918952;0.875294049802525;1.02252657152215;1.28294194612129;1.02668442642314;1.28028622400099;0.890811094077151;1.90518852558374;1.86640210223402;1.90165926514083;1.7095540742685;2.16028062446994;1.80856873964337;8.6821627725566;8.30045844279899;12.0329822676513;10.2905175320045;11.1493945836095;11.7303274218701;18.6437497817793;16.544306342241;16.4579690334815;1.17947242536621;1.16282774306658;0.92485204405164
AL1G11120;AL1G11120;protein_coding;phytozomev11;protein_coding;0.470665030972765;0.597798297291402;0.613401506037162;0.357049524122303;0.381838273062442;0.4329649001185;0.93296233209665;0.852090264391056;0.929688604266849;0.14438037941336;0.120139174614451;0.236188124022091;0.263082535827106;0.191574016888673;0.184465199500573;0.251108905892828;0.245769044850335;0.354172558512095;0.129003265704962;0.340975169826451;0.334573493596479;0.239512365058959;0.323069612447535;0.372391775723729;0.293351278341466;0.275708129182987;0.298246658505581;0.187773560672149;0.258355957711467;0.37193493418981;0.109788028347797;0.269584405304951;0.147518235877623
ALlnc_692;AL1G11120;lnc_exonic_antisense;DevSeq;lnc_exonic_antisense;1.21064573809994;0.659101065650798;0.83528693789638;1.81801631152769;1.31545037806818;1.35154948793521;1.24463094301845;1.13606232996436;1.42304720918952;0.875294049802525;1.02252657152215;1.28294194612129;1.02668442642314;1.28028622400099;0.890811094077151;1.90518852558374;1.86640210223402;1.90165926514083;1.7095540742685;2.16028062446994;1.80856873964337;8.6821627725566;8.30045844279899;12.0329822676513;10.2905175320045;11.1493945836095;11.7303274218701;18.6437497817793;16.544306342241;16.4579690334815;1.17947242536621;1.16282774306658;0.92485204405164
AL1G11280;AL1G11280;protein_coding;phytozomev11;protein_coding;19.1598897244458;19.2422316085779;20.0097112757083;36.3534123492494;36.0288486722294;34.4745403673259;7.35512072587269;7.43063447852063;5.7882006348136;14.7569489580216;11.8414696805211;12.3464080483745;2.33867127482475;2.06374704701904;1.73372898529413;7.5572418301279;7.26137908278348;7.44522770143346;12.5353112268645;12.2254534170111;12.9073479522349;13.6628510068891;11.8231015752964;11.4508424867707;11.6283979519228;11.1808940286389;14.1965822610393;11.2161367150704;10.5845120499984;10.4970801364849;3.24770951520399;3.62816251888453;2.90126435283785
ALlnc_694;AL1G11280;lnc_exonic_antisense;DevSeq;lnc_exonic_antisense;0.883020498889762;0.498488356888688;0.80008074485385;0.570837463699656;0.350084667709991;0.27441988322232;0.292161542660699;0.244106732491078;0.685756714121831;0.219088995098803;0.314943687724603;0.0964382307204979;0.0992625427572744;0;0.0507773171020527;0.449967703321572;0.645524236592089;0.389475648114635;1.04312902227479;0.550325490979485;0.540123978485696;3.31126695542062;3.48741926642623;4.1135185594929;4.13972063373831;3.55837828845591;3.6945703275362;3.22263348768686;5.11283079182051;2.94202904770289;0.168285308797444;0.289021824304593;0.329716478393934
AL1G11290;AL1G11290;protein_coding;phytozomev11;protein_coding;0.250738232954466;0.440259036621956;0.344768153891226;64.8420809999996;58.6797822293446;53.067625910292;46.6719652898742;39.5613393764333;44.1468672230412;14.4033030865709;12.6243334204037;11.9805367002495;0.064107915741041;0.135934347432579;0.130760016591791;1.02065461810106;1.24439545518809;0.709886939648916;0.396757169030132;0.485606218231242;0.281882741417363;4.55536994959576;5.1601133159535;8.60722513957188;7.28266422317568;8.66885052659131;8.10570892312183;19.480727531174;18.9432892064205;16.2563427553143;0.106508210574227;0.0657472180591642;0.0261042451271161
ALlnc_695;AL1G11290;lnc_exonic_antisense;DevSeq;lnc_exonic_antisense;0;0;0;0.142903874582375;0.109338146936578;0.10294745450425;0.0724242657171424;0.0905894536487348;0.0772813497745072;0.103118153581664;0.0328000125434184;0;0;0;0;0.1602767197729;0.133970012372939;0.320811962663921;0.122495527380187;0.258755219052618;0;1.3661259581856;1.65069016026636;2.18881951984764;1.42552289616642;1.85634329587353;2.66207859759506;1.78650003754492;2.6246302001428;2.55292832717074;0;0;0.0256516942795248
AL1G11320;AL1G11320;protein_coding;phytozomev11;protein_coding;7.74294806619275;8.32618890106466;8.53993587053584;8.50478070190306;9.37653485424828;9.58106343202608;4.61895627252281;4.96301374803136;4.28947364501257;0.349550930050241;0.0832972995667376;0.25459489928311;0.132384457927259;0.14050979725637;0.351377040947063;0.983043648316255;1.40673909443305;1.01545015236617;0.276680234335323;0.435518962330941;0.609997259846635;1.49006486795855;1.29714198358458;1.1044268835398;1.56605613809298;0.968549370947015;1.66949028459413;1.26201532990812;0.5556231697634;0.716090650138378;0.329742508842847;0.260040223123837;0.323806303963687
ALlnc_17;AL1G11320;lnc_exonic_antisense;DevSeq;lnc_exonic_antisense;0.15984022546689;0.31311415754032;0.0284386298340765;0.0328836168393081;0.469529342127263;0.315815989602363;0.565884458711897;0.943515845813367;1.17218038883062;0.664640614028838;0.45276181206504;0.332182731924337;1.06408135707947;0.732755859465442;0.411110033796605;0.589785320898951;0.58532588716485;0.626411064576734;0.413454663315585;0.476444699483967;0.350904571763395;0.372624479488083;0.338013479242029;0.352521004219143;0.342505176564562;0.306866914767857;0.208655130154667;0.164521610250905;0.301962914865289;0.391707661303356;0.577749403108203;0.711579082220003;0.802179260729902
AL1G11740;AL1G11740;protein_coding;phytozomev11;protein_coding;11.5797454852716;11.5375727726551;13.1462632666309;0.747338194406825;1.71772402194547;1.78406028638747;1.73479938366715;1.71732042856895;2.3451266030824;7.90767046430962;7.67880634899222;8.24321844970148;0.403564814055558;0.196118531581797;0.240102012382307;0.257104567263035;0.196819947777396;0.127777144905494;0.0438262751544888;0;0;0.108642207158499;0.0990211362975792;0.175965924260728;0.133466977512637;0;0;0.0961126661763303;0.131944376559376;0.152309145117963;0.167698488911904;0.179407872161607;0.191803430621955
ALlnc_698;AL1G11740;lnc_exonic_antisense;DevSeq;lnc_exonic_antisense;4.30172175088695;3.56441654360237;3.76369923964315;0.0119563043294792;0;0;0.0119871615954458;0;0;0.0807698218086835;0.0657472221320173;0.0501764242619728;0;0.0111364388890973;0.0214264231896267;0.0133501670303161;0.0222892820377382;0;0.0683789020832794;0.0723002054661695;0.0426204876843462;0.0339048875682166;0.061960095663462;0.182925122506789;0.0625571500932746;0.0160106526558145;0.0380947577608265;0.180142846857327;0.0274386724970505;0.166383123146387;0.0261064448405521;0.0258112344811541;0.00853232891412633
AL1G11890;AL1G11890;protein_coding;phytozomev11;protein_coding;91.8972352645348;90.8247780124862;91.8441413891755;100.892376358535;103.917039500609;101.596971455222;596.971005237074;575.957854182795;603.507102524452;153.738635714002;151.159381157444;151.705396602567;117.238864720705;116.478246299652;120.120792712083;178.019987967995;171.861561874635;178.448986267559;121.133255137621;120.119356775836;123.329502370821;118.1187551916;113.08304024421;105.804008300058;105.333347040239;101.57246836347;99.9592116883867;109.355130910527;106.275497242015;95.8250692602092;118.303187657106;119.58993473428;121.261660845844
ALlnc_701;AL1G11890;lnc_exonic_antisense;DevSeq;lnc_exonic_antisense;0;1.04600593793061;0;0;0.24055610982061;0;0;0.426165616645557;0.269560672853697;0;0.216319645931668;0.60260738681754;0.194764188788212;0;0;0.53527862159766;1.35335567321094;0;1.55741950227203;0.819097361711749;2.13534318562013;0.644130380535199;1.85222620972998;0.703789784350204;3.85480963520143;1.77342014340599;0.353339054417899;1.84462977968724;1.05832231985999;1.35931166401977;0;0.341282766998871;0.173100257297853
